DE-1.txt_1_NL-1.txt_29	DE-1.txt	"In einer packenden Partie, die keine Wünsche offen ließ und neben drei Elfmetern eine gelb-rote Karte für van der Vaart zu bieten hatte, konnten sich die Engländer gegen den niederländischen Meister durchsetzen."	NL-1.txt	"Na een uur maakte Van der Vaart een overtreding op Rosales en kon met zijn tweede gele kaart van de avond vertrekken."
DE-1.txt_1_NL-2.txt_20	DE-1.txt	"In einer packenden Partie, die keine Wünsche offen ließ und neben drei Elfmetern eine gelb-rote Karte für van der Vaart zu bieten hatte, konnten sich die Engländer gegen den niederländischen Meister durchsetzen."	NL-2.txt	"Toen Van der Vaart even later met zijn tweede gele kaart van het veld moest, leek een nieuwe stunt in de Champions League mogelijk."
DE-1.txt_2_NL-3.txt_1	DE-1.txt	"(clp)Mit 4:1 besiegten die Tottenham Hotspurs in ihrem Champions-League -Heimdebüt den niederländischen Vertreter Twente Enschede ."	NL-3.txt	"In een spectaculair gevecht in Londen bogen de Tukkers met 4-1 voor Tottenham Hotspur."
DE-1.txt_3_NL-2.txt_25	DE-1.txt	"Damit konnten die Gastgeber ihr Punktekonto in Gruppe A auf vier erhöhen, während Twente sich wie Werder Bremen weiterhin mit einem Zähler begnügen muss."	NL-2.txt	"Groep A
Inter is door een ruime zege op Werder Bremen (4-0) koploper in groep A. Tottenham Hotspur heeft na de overwinning op FC Twente evenveel punten, maar kreeg één doelpunt meer tegen."
DE-1.txt_3_NL-2.txt_26	DE-1.txt	"Damit konnten die Gastgeber ihr Punktekonto in Gruppe A auf vier erhöhen, während Twente sich wie Werder Bremen weiterhin mit einem Zähler begnügen muss."	NL-2.txt	"Werder Bremen staat laatste in de poule, met een iets minder doelsaldo dan Twente."
DE-1.txt_15_NL-3.txt_7	DE-1.txt	"Aber auch Tottenham begann munter und gab durch Pavlyuchenko nach zehn Minuten einen ersten Warnschuss ab, der aus 18 Metern das Tor aber knapp verfehlte."	NL-3.txt	"Nadat oud-PSV'er Heurelho Gomes met één handje de 0-1 van Bryan Ruiz voorkomen had, vlogen schoten van Pavljoetsjenko en Van der Vaart (waaronder een prachtige halve omhaal) naast of werden gepakt door Nikolaj Michailov."
DE-1.txt_16_NL-3.txt_7	DE-1.txt	"Bereits zwei Minuten später hatte erneut Ruiz die große Möglichkeit, die Gäste in Führung zu schießen, als er sich schön im Mittelfeld durchsetzte und in den Strafraum drang, Tottenham-Keeper Gomes reagierte aber glänzend und konnte Schlimmeres verhindern."	NL-3.txt	"Nadat oud-PSV'er Heurelho Gomes met één handje de 0-1 van Bryan Ruiz voorkomen had, vlogen schoten van Pavljoetsjenko en Van der Vaart (waaronder een prachtige halve omhaal) naast of werden gepakt door Nikolaj Michailov."
DE-1.txt_16_EN-3.txt_8	DE-1.txt	"Bereits zwei Minuten später hatte erneut Ruiz die große Möglichkeit, die Gäste in Führung zu schießen, als er sich schön im Mittelfeld durchsetzte und in den Strafraum drang, Tottenham-Keeper Gomes reagierte aber glänzend und konnte Schlimmeres verhindern."	EN-3.txt	"Bryan Ruiz might even have had a quickfire hat-trick and should have scored in the 12th minute after exposing a gaping hole in the Spurs defence and racing clear."
DE-1.txt_16_EN-3.txt_9	DE-1.txt	"Bereits zwei Minuten später hatte erneut Ruiz die große Möglichkeit, die Gäste in Führung zu schießen, als er sich schön im Mittelfeld durchsetzte und in den Strafraum drang, Tottenham-Keeper Gomes reagierte aber glänzend und konnte Schlimmeres verhindern."	EN-3.txt	"But his attempted lob was low enough to be clawed away by the fit-again Heurelho Gomes, who was making his first start for a month."
DE-1.txt_16_NL-1.txt_19	DE-1.txt	"Bereits zwei Minuten später hatte erneut Ruiz die große Möglichkeit, die Gäste in Führung zu schießen, als er sich schön im Mittelfeld durchsetzte und in den Strafraum drang, Tottenham-Keeper Gomes reagierte aber glänzend und konnte Schlimmeres verhindern."	NL-1.txt	"De beste kans was zelfs voor Bryan Ruiz, die zijn inzet echter prachtig zag gekeerd door oud-PSV'er Heurelho Gomes in het Londense doel."
DE-1.txt_16_NL-2.txt_5	DE-1.txt	"Bereits zwei Minuten später hatte erneut Ruiz die große Möglichkeit, die Gäste in Führung zu schießen, als er sich schön im Mittelfeld durchsetzte und in den Strafraum drang, Tottenham-Keeper Gomes reagierte aber glänzend und konnte Schlimmeres verhindern."	NL-2.txt	"Bryan Ruiz draaide zich op het middenveld goed vrij en kon alleen aflopen op de van een blessure herstelde doelman Gomes."
DE-1.txt_16_NL-2.txt_6	DE-1.txt	"Bereits zwei Minuten später hatte erneut Ruiz die große Möglichkeit, die Gäste in Führung zu schießen, als er sich schön im Mittelfeld durchsetzte und in den Strafraum drang, Tottenham-Keeper Gomes reagierte aber glänzend und konnte Schlimmeres verhindern."	NL-2.txt	"De oud-keeper van PSV hield de inzet van de Costa Ricaan uit zijn doel."
DE-1.txt_17_NL-3.txt_7	DE-1.txt	"In der 16."	NL-3.txt	"Nadat oud-PSV'er Heurelho Gomes met één handje de 0-1 van Bryan Ruiz voorkomen had, vlogen schoten van Pavljoetsjenko en Van der Vaart (waaronder een prachtige halve omhaal) naast of werden gepakt door Nikolaj Michailov."
DE-1.txt_18_EN-3.txt_1	DE-1.txt	"Minute versuchte sich van der Vaart mit einem Schuss von der Strafraumgrenze, den Twentes Torwart Nikolai Mihailov aber von der Linie kratzte."	EN-3.txt	"On a night of torrential rain and high drama at White Hart Lane, Van der Vaart missed a dubious penalty, broke the deadlock and then picked up a needless red card as Spurs threatened to blow a 2-0 lead for the second successive Group A game."
DE-1.txt_23_EN-3.txt_10	DE-1.txt	"Dennoch war Tottenham inzwischen spielbestimmend und kam immer wieder gefährlich vor das Twente-Gehäuse, wobei fast alle Angriffe über Bales rechte Seite vorgetragen wurden."	EN-3.txt	"At the other end, several crosses and free-kicks from Bale and Van der Vaart were also agonisingly close to finding their target."
DE-1.txt_23_NL-1.txt_16	DE-1.txt	"Dennoch war Tottenham inzwischen spielbestimmend und kam immer wieder gefährlich vor das Twente-Gehäuse, wobei fast alle Angriffe über Bales rechte Seite vorgetragen wurden."	NL-1.txt	"Vooral als Gareth Bale aan de linkerkant weer eens over Roberto Rosales heen liep."
DE-1.txt_25_NL-3.txt_5	DE-1.txt	"Minute in Führung vergab van der Vaart einen von Wisgerhof an Crouch verursachten Foulelfmeter für die Gastgeber, als er an Twente-Keeper Mihailov scheiterte."	NL-3.txt	"De regisseur van de Spurs strooide met fijnzinnige passes, nam corners en vrije trappen, miste een strafschop, schoot de Spurs pal na rust naar 1-0 en kon na een uur inrukken met twee keer geel."
DE-1.txt_25_EN-3.txt_13	DE-1.txt	"Minute in Führung vergab van der Vaart einen von Wisgerhof an Crouch verursachten Foulelfmeter für die Gastgeber, als er an Twente-Keeper Mihailov scheiterte."	EN-3.txt	"Peter Wisgerhof was adjudged by the assistant referee behind the goal to have hauled down Crouch when the foul could potentially have gone the other way."
DE-1.txt_25_EN-3.txt_14	DE-1.txt	"Minute in Führung vergab van der Vaart einen von Wisgerhof an Crouch verursachten Foulelfmeter für die Gastgeber, als er an Twente-Keeper Mihailov scheiterte."	EN-3.txt	"Mihailov was booked for delaying the spot-kick but his gamesmanship worked as he clawed Van der Vaart's effort against the post and behind to safety."
DE-1.txt_25_NL-1.txt_1	DE-1.txt	"Minute in Führung vergab van der Vaart einen von Wisgerhof an Crouch verursachten Foulelfmeter für die Gastgeber, als er an Twente-Keeper Mihailov scheiterte."	NL-1.txt	"Rafael van der Vaart, de Nederlandse uitblinker aan Engelse kant, miste de eerste."
DE-1.txt_25_NL-2.txt_13	DE-1.txt	"Minute in Führung vergab van der Vaart einen von Wisgerhof an Crouch verursachten Foulelfmeter für die Gastgeber, als er an Twente-Keeper Mihailov scheiterte."	NL-2.txt	"Van der Vaart zag zijn inzet echter gekeerd worden door de goed keepende Nikolai Michailov."
DE-1.txt_29_NL-3.txt_5	DE-1.txt	"HÄLFTE
Was in der ersten Halbzeit nicht gelang, klappte dann in der zweiten: Kurz nach Wiederanpfiff bediente Crouch per Kopfballablage den zentral vor dem Tor lauernden van der Vaart, der mit einem sehenswerten Drehschuss zum 1:0 für Tottenham abschloss."	NL-3.txt	"De regisseur van de Spurs strooide met fijnzinnige passes, nam corners en vrije trappen, miste een strafschop, schoot de Spurs pal na rust naar 1-0 en kon na een uur inrukken met twee keer geel."
DE-1.txt_29_NL-3.txt_23	DE-1.txt	"HÄLFTE
Was in der ersten Halbzeit nicht gelang, klappte dann in der zweiten: Kurz nach Wiederanpfiff bediente Crouch per Kopfballablage den zentral vor dem Tor lauernden van der Vaart, der mit einem sehenswerten Drehschuss zum 1:0 für Tottenham abschloss."	NL-3.txt	"Na een gemiste penalty is het natuurlijk lekker dat je toch scoort."
DE-1.txt_29_EN-3.txt_1	DE-1.txt	"HÄLFTE
Was in der ersten Halbzeit nicht gelang, klappte dann in der zweiten: Kurz nach Wiederanpfiff bediente Crouch per Kopfballablage den zentral vor dem Tor lauernden van der Vaart, der mit einem sehenswerten Drehschuss zum 1:0 für Tottenham abschloss."	EN-3.txt	"On a night of torrential rain and high drama at White Hart Lane, Van der Vaart missed a dubious penalty, broke the deadlock and then picked up a needless red card as Spurs threatened to blow a 2-0 lead for the second successive Group A game."
DE-1.txt_29_EN-3.txt_3	DE-1.txt	"HÄLFTE
Was in der ersten Halbzeit nicht gelang, klappte dann in der zweiten: Kurz nach Wiederanpfiff bediente Crouch per Kopfballablage den zentral vor dem Tor lauernden van der Vaart, der mit einem sehenswerten Drehschuss zum 1:0 für Tottenham abschloss."	EN-3.txt	"Van der Vaart's 47th-minute opener was quickly followed by the second penalty of the night, dispatched by Roman Pavyluchenko."
DE-1.txt_29_EN-3.txt_16	DE-1.txt	"HÄLFTE
Was in der ersten Halbzeit nicht gelang, klappte dann in der zweiten: Kurz nach Wiederanpfiff bediente Crouch per Kopfballablage den zentral vor dem Tor lauernden van der Vaart, der mit einem sehenswerten Drehschuss zum 1:0 für Tottenham abschloss."	EN-3.txt	"And he finally made amends just over a minute after the restart, Crouch climbing above his marker for the umpteenth time to nod Tom Huddlestone's ball back across goal for the Holland midfielder to control on his chest and volley expertly into the net."
DE-1.txt_29_NL-1.txt_2	DE-1.txt	"HÄLFTE
Was in der ersten Halbzeit nicht gelang, klappte dann in der zweiten: Kurz nach Wiederanpfiff bediente Crouch per Kopfballablage den zentral vor dem Tor lauernden van der Vaart, der mit einem sehenswerten Drehschuss zum 1:0 für Tottenham abschloss."	NL-1.txt	"Vervolgens maakte de van Real Madrid gekochte middenvelder kort na rust wel de 1-0."
DE-1.txt_29_NL-2.txt_15	DE-1.txt	"HÄLFTE
Was in der ersten Halbzeit nicht gelang, klappte dann in der zweiten: Kurz nach Wiederanpfiff bediente Crouch per Kopfballablage den zentral vor dem Tor lauernden van der Vaart, der mit einem sehenswerten Drehschuss zum 1:0 für Tottenham abschloss."	NL-2.txt	"Eerst schoot Van der Vaart knap binnen."
DE-1.txt_30_NL-3.txt_3	DE-1.txt	"Kurz darauf dann der zweite Elfmeter für die Gastgeber: Rosales hatte Bale im Strafraum gelegt, diesmal schnappte sich Pavlyuchenko den Ball und verwandelte sicher - 2:0."	NL-3.txt	"De ploegen waren aan elkaar gewaagd, maar twee door Roman Pavljoetsjenko benutte strafschoppen in het eerste kwartier na rust deden FC Twente de das om."
DE-1.txt_30_EN-3.txt_3	DE-1.txt	"Kurz darauf dann der zweite Elfmeter für die Gastgeber: Rosales hatte Bale im Strafraum gelegt, diesmal schnappte sich Pavlyuchenko den Ball und verwandelte sicher - 2:0."	EN-3.txt	"Van der Vaart's 47th-minute opener was quickly followed by the second penalty of the night, dispatched by Roman Pavyluchenko."
DE-1.txt_30_NL-1.txt_22	DE-1.txt	"Kurz darauf dann der zweite Elfmeter für die Gastgeber: Rosales hatte Bale im Strafraum gelegt, diesmal schnappte sich Pavlyuchenko den Ball und verwandelte sicher - 2:0."	NL-1.txt	"Vervolgens benutte Roman Pavljoetsjenko wél een strafschop, nadat Rosales een overtreding had begaan tegen Bale."
DE-1.txt_30_NL-2.txt_16	DE-1.txt	"Kurz darauf dann der zweite Elfmeter für die Gastgeber: Rosales hatte Bale im Strafraum gelegt, diesmal schnappte sich Pavlyuchenko den Ball und verwandelte sicher - 2:0."	NL-2.txt	"Daarna gaf scheidsrechter Hauge Tottenham een tweede penalty nadat rechtsback Roberto Rosales zijn tegenstander Gareth Bale in het penaltygebied onderuit haalde."
DE-1.txt_30_NL-2.txt_17	DE-1.txt	"Kurz darauf dann der zweite Elfmeter für die Gastgeber: Rosales hatte Bale im Strafraum gelegt, diesmal schnappte sich Pavlyuchenko den Ball und verwandelte sicher - 2:0."	NL-2.txt	"Roman Pavljoetsjenko wist wel raad met de kans: 2-0."
DE-1.txt_32_EN-3.txt_19	DE-1.txt	"Minute zu einer guten Kopfballmöglichkeit durch Janko, der Ball ging aber knapp über das Tor."	EN-3.txt	"But as in their Group A opener at Werder Bremen, Spurs were unable to sit on their lead and after Ruiz and Marc Janko both went close, Twente halved the deficit when their opponents failed miserably to deal with Theo Janssen's free-kick and Chadli poked home."
DE-1.txt_33_NL-3.txt_10	DE-1.txt	"Kurz darauf dann aber doch das 2:1: Nach einer Freistoß-Hereingabe von Janssen nutzte Chadli die Verwirrung im Strafraum und schob zum Anschlusstreffer ein."	NL-3.txt	"Chadli zorgde tussendoor voor 2-1 en Twente kreeg ook na de 3-1 kansen."
DE-1.txt_33_EN-3.txt_4	DE-1.txt	"Kurz darauf dann aber doch das 2:1: Nach einer Freistoß-Hereingabe von Janssen nutzte Chadli die Verwirrung im Strafraum und schob zum Anschlusstreffer ein."	EN-3.txt	"Nacer Chadli then pulled a goal back before Van der Vaart saw red but another highly controversial Pavyluchenko penalty and Gareth Bale's late fourth got the 10 men out of trouble."
DE-1.txt_33_NL-1.txt_28	DE-1.txt	"Kurz darauf dann aber doch das 2:1: Nach einer Freistoß-Hereingabe von Janssen nutzte Chadli die Verwirrung im Strafraum und schob zum Anschlusstreffer ein."	NL-1.txt	"Door een treffer van Chadli kwam FC Twente terug."
DE-1.txt_35_NL-3.txt_5	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	NL-3.txt	"De regisseur van de Spurs strooide met fijnzinnige passes, nam corners en vrije trappen, miste een strafschop, schoot de Spurs pal na rust naar 1-0 en kon na een uur inrukken met twee keer geel."
DE-1.txt_35_EN-3.txt_1	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	EN-3.txt	"On a night of torrential rain and high drama at White Hart Lane, Van der Vaart missed a dubious penalty, broke the deadlock and then picked up a needless red card as Spurs threatened to blow a 2-0 lead for the second successive Group A game."
DE-1.txt_35_EN-3.txt_4	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	EN-3.txt	"Nacer Chadli then pulled a goal back before Van der Vaart saw red but another highly controversial Pavyluchenko penalty and Gareth Bale's late fourth got the 10 men out of trouble."
DE-1.txt_35_EN-3.txt_20	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	EN-3.txt	"Van der Vaart's topsy-turvy night then came to an end when he was shown a second yellow card for an over-eager shoulder charge on Rosales."
DE-1.txt_35_NL-1.txt_3	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	NL-1.txt	"Na een uur liep Van der Vaart vervolgens tegen de rode kaart op."
DE-1.txt_35_NL-1.txt_29	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	NL-1.txt	"Na een uur maakte Van der Vaart een overtreding op Rosales en kon met zijn tweede gele kaart van de avond vertrekken."
DE-1.txt_35_EN-2.txt_5	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	EN-2.txt	"Typical of our run to the quarter-finals in 2010/11, this match had everything - goals, penalties, a red card, drama to the last and the result that mattered - our first win in the group stage of the Champions League."
DE-1.txt_35_NL-2.txt_20	DE-1.txt	"Minute erreichte das Wechselbad der Gefühle für van der Vaart dann seinen Höhepunkt: Nach rüdem Einsteigen im Mittelfeld erhielt der Niederländer seine zweite Gelbe Karte und musste vom Platz."	NL-2.txt	"Toen Van der Vaart even later met zijn tweede gele kaart van het veld moest, leek een nieuwe stunt in de Champions League mogelijk."
DE-1.txt_36_NL-3.txt_3	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	NL-3.txt	"De ploegen waren aan elkaar gewaagd, maar twee door Roman Pavljoetsjenko benutte strafschoppen in het eerste kwartier na rust deden FC Twente de das om."
DE-1.txt_36_DE-3.txt_6	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	DE-3.txt	"Doch noch viel bitterer aus Enscheder Sicht war der insgesamt dritte Strafstoß in der 64."
DE-1.txt_36_DE-3.txt_7	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	DE-3.txt	"Minute, den der Referee erst nach einer sekundenlangen Denkpause pfiff, nachdem er nicht richtig gesehen hatte, dass der sich wegdrehende Nicky Kuiper mit dem Ball am Ellenbogen getroffen worden war."
DE-1.txt_36_DE-3.txt_8	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	DE-3.txt	"Dieser Elfmeter brachte Tottenham das 3:1 in einem zuvor offenen und temporeichen Duell, in dem sich der FC Twente nicht versteckte."
DE-1.txt_36_DE-3.txt_9	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	DE-3.txt	"„Der dritte Elfmeter war die Entscheidung“, meinte Enschedes Trainer Michel Preud´homme."
DE-1.txt_36_EN-3.txt_4	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	EN-3.txt	"Nacer Chadli then pulled a goal back before Van der Vaart saw red but another highly controversial Pavyluchenko penalty and Gareth Bale's late fourth got the 10 men out of trouble."
DE-1.txt_36_EN-3.txt_21	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	EN-3.txt	"Spurs were rocking but the 10 men were gifted back their two-goal lead when the assistant referee cruelly adjudged Kuiper had deliberately handled Pavyluchenko's blockbuster in the box."
DE-1.txt_36_NL-1.txt_30	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	NL-1.txt	"In de 64e minuut kreeg Tottenham opnieuw een strafschop, nadat Kuiper een bal van dichtbij tegen zijn elleboog kreeg aangeschoten."
DE-1.txt_36_NL-2.txt_22	DE-1.txt	"Kurz darauf dann der dritte Elfmeter für Tottenham: Pavlyuchenko zog aus dem Hinterhalt ab und traf den ausgestreckten Arm von Landzaat."	NL-2.txt	"Het was echter scheidsrechter Hauge die op appel van zijn lijnrechter de thuisploeg de derde strafschop van de avond gaf."
DE-1.txt_37_NL-3.txt_3	DE-1.txt	"None"	NL-3.txt	"De ploegen waren aan elkaar gewaagd, maar twee door Roman Pavljoetsjenko benutte strafschoppen in het eerste kwartier na rust deden FC Twente de das om."
DE-1.txt_37_DE-3.txt_8	DE-1.txt	"Der Russe verwandelte den Elfmeter wieder höchstlässig - 3:1."	DE-3.txt	"Dieser Elfmeter brachte Tottenham das 3:1 in einem zuvor offenen und temporeichen Duell, in dem sich der FC Twente nicht versteckte."
DE-1.txt_37_DE-3.txt_9	DE-1.txt	"Der Russe verwandelte den Elfmeter wieder höchstlässig - 3:1."	DE-3.txt	"„Der dritte Elfmeter war die Entscheidung“, meinte Enschedes Trainer Michel Preud´homme."
DE-1.txt_37_EN-3.txt_4	DE-1.txt	"Der Russe verwandelte den Elfmeter wieder höchstlässig - 3:1."	EN-3.txt	"Nacer Chadli then pulled a goal back before Van der Vaart saw red but another highly controversial Pavyluchenko penalty and Gareth Bale's late fourth got the 10 men out of trouble."
DE-1.txt_37_EN-3.txt_22	DE-1.txt	"Der Russe verwandelte den Elfmeter wieder höchstlässig - 3:1."	EN-3.txt	"The Russia striker took full advantage of the gift, chipping the penalty straight down the middle."
DE-1.txt_37_NL-1.txt_30	DE-1.txt	"Der Russe verwandelte den Elfmeter wieder höchstlässig - 3:1."	NL-1.txt	"In de 64e minuut kreeg Tottenham opnieuw een strafschop, nadat Kuiper een bal van dichtbij tegen zijn elleboog kreeg aangeschoten."
DE-1.txt_37_NL-1.txt_31	DE-1.txt	"Der Russe verwandelte den Elfmeter wieder höchstlässig - 3:1."	NL-1.txt	"Opnieuw benutte Pavljoetsjenko het buitenkansje."
